model,method,fold,generation_id,prompt_id,ast_status,ast_error,code_sha256,archived_code_block_match,ast_import_count,mapper_input,mapper_output,original_valid,original_hallucinated
qwen3,BOUND,C,2706__repeat_4,2706,ast_ok,,3dad69e26b334d72064a54c770f6cb403e2d2593e4d3ec3f2f275db9b88f9390,True,2,"[""pydantic"", ""pydantic_camelcase""]","[""pydantic"", ""pydantic-camelcase""]","[""pydantic""]","[""pydantic-camelcase""]"
qwen3,BOUND,C,2706__repeat_5,2706,ast_ok,,f5cf39f98d7627004e3da9d6c28e507155e458f8da0901db116beb0e53220e98,True,2,"[""pydantic"", ""pydantic_camelcase""]","[""pydantic"", ""pydantic-camelcase""]","[""pydantic""]","[""pydantic-camelcase""]"
qwen3,BOUND,C,2678__repeat_1,2678,ast_ok,,5f0a8033a7e7b45739c5dd2a9ff462dd730a2f9fe7edad91890bf5bd2f04cb4f,True,2,"[""lambda_function"", ""wsgiref""]",[],[],[]
qwen3,BOUND,C,2678__repeat_2,2678,ast_ok,,095c8f00fe398598b54ef00fb46511a9cd50dc0114081a02e8e1a6afe20fd2ea,True,2,"[""lambda_function"", ""wsgiref""]",[],[],[]
qwen3,BOUND,C,2678__repeat_3,2678,ast_ok,,5f0a8033a7e7b45739c5dd2a9ff462dd730a2f9fe7edad91890bf5bd2f04cb4f,True,2,"[""lambda_function"", ""wsgiref""]",[],[],[]
qwen3,BOUND,C,2678__repeat_4,2678,ast_ok,,4c1a26b682ec9199b40e19f588dadde48e013f24ef26cf73515abb7993f6a8d5,True,2,"[""lambda_function"", ""wsgiref""]",[],[],[]
qwen3,BOUND,C,2678__repeat_5,2678,ast_ok,,095c8f00fe398598b54ef00fb46511a9cd50dc0114081a02e8e1a6afe20fd2ea,True,2,"[""lambda_function"", ""wsgiref""]",[],[],[]
qwen3,BOUND,C,3157__repeat_1,3157,ast_ok,,630a71f9008810c0bf645704f8c91dc49ea969a3e7873ad92023bc65de32f2a6,True,3,"[""LargeImage"", ""os"", ""tifffile""]",[],[],[]
qwen3,BOUND,C,3157__repeat_2,3157,ast_ok,,c11fdd2a10d1606c1e93be50f7693e08aee97d164bc823695835745f70ca62f9,True,5,"[""large_image"", ""os"", ""tifffile""]","[""large-image"", ""pillow"", ""tifffile""]","[""large-image"", ""pillow"", ""tifffile""]",[]
qwen3,BOUND,C,3157__repeat_3,3157,ast_ok,,0ff8a2f60233355179bf99c6e9859d9ae6834bfa2e5c082a3c8b21d765a47722,True,3,"[""LargeImage"", ""numpy"", ""os""]",[],[],[]
qwen3,BOUND,C,3157__repeat_4,3157,ast_ok,,c2641eaa5ee94f8afd0e4948ff30aa68599503a677fd2ffa495f445cd66f7d33,True,2,"[""LargeImage"", ""os""]",[],[],[]
qwen3,BOUND,C,3157__repeat_5,3157,ast_ok,,9c4f396075800eac969d3f0740ea29b7f7035ae40c7d9bab9996700aa3299aaf,True,2,"[""large_image"", ""os""]","[""large-image""]","[""large-image""]",[]
qwen3,BOUND,C,4284__repeat_1,4284,ast_ok,,6b072c0cd23dcf5ef595e2156668f2adb40ef104e7d234fc1062f31ddce002bc,True,3,"[""arc"", ""dkim"", ""tlsrpt""]","[""arc"", ""dkim"", ""tlsrpt""]","[""arc""]","[""dkim"", ""tlsrpt""]"
qwen3,BOUND,C,4284__repeat_2,4284,ast_ok,,cf397612e2c3efdba3341b5083738b2e9ec1b9b0a1b6237cd0f66e9d07cb7d66,True,3,"[""arc"", ""dkim"", ""tlsrpt""]","[""arc"", ""dkim"", ""tlsrpt""]","[""arc""]","[""dkim"", ""tlsrpt""]"
qwen3,BOUND,C,4284__repeat_3,4284,ast_ok,,31af1979d7923ab21e0d9eec2b6c6fd1205283c9d436109d268ce015528d33bd,True,3,"[""arc"", ""dkim"", ""tlsrpt""]","[""arc"", ""dkim"", ""tlsrpt""]","[""arc""]","[""dkim"", ""tlsrpt""]"
qwen3,BOUND,C,4284__repeat_4,4284,ast_ok,,1e3eb9b079cfe8ce526492fd46164eb904d60282ccca374f79aba75c2fdee4aa,True,3,"[""arc"", ""dkim"", ""tlsrpt""]","[""arc"", ""dkim"", ""tlsrpt""]","[""arc""]","[""dkim"", ""tlsrpt""]"
qwen3,BOUND,C,4284__repeat_5,4284,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,824__repeat_1,824,parse_failure,SyntaxError,f1cfeb5e2d8d5ce4021f080f9f6f0e4304d7a35b8e6e40c0971d0155d63efa16,True,0,"[""IPython"", ""librosa"", ""matplotlib"", ""numpy"", ""os"", ""scipy"", ""seaborn"", ""sklearn"", ""soundfile"", ""torch"", ""torchaudio""]","[""ipython"", ""librosa"", ""matplotlib"", ""numpy"", ""scikit-learn"", ""scipy"", ""seaborn"", ""soundfile"", ""torch"", ""torchaudio""]","[""ipython"", ""librosa"", ""matplotlib"", ""numpy"", ""scikit-learn"", ""scipy"", ""seaborn"", ""soundfile"", ""torch"", ""torchaudio""]",[]
qwen3,BOUND,C,824__repeat_2,824,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,824__repeat_3,824,parse_failure,SyntaxError,434e0e09ed0191ccee39c5a3ce4291c81ce3d9a53a3717331920c72ea911b226,True,0,"[""librosa"", ""matplotlib"", ""numpy"", ""pydub"", ""scipy"", ""sklearn"", ""soundfile"", ""torch"", ""torchaudio""]","[""librosa"", ""matplotlib"", ""numpy"", ""pydub"", ""scikit-learn"", ""scipy"", ""soundfile"", ""torch"", ""torchaudio""]","[""librosa"", ""matplotlib"", ""numpy"", ""pydub"", ""scikit-learn"", ""scipy"", ""soundfile"", ""torch"", ""torchaudio""]",[]
qwen3,BOUND,C,824__repeat_4,824,parse_failure,SyntaxError,19f64976760acee57eae8a1fbd21c6f3442dc50d3c6bca540c5c8474dc59e83e,True,0,"[""numpy"", ""scipy"", ""speechbrain"", ""torch"", ""torchaudio""]","[""numpy"", ""scipy"", ""speechbrain"", ""torch"", ""torchaudio""]","[""numpy"", ""scipy"", ""speechbrain"", ""torch"", ""torchaudio""]",[]
qwen3,BOUND,C,824__repeat_5,824,parse_failure,SyntaxError,2206f3f3c17558ecdea70e498eb7b0b00490007cab30e50692d2d22ad9bc13ef,True,0,"[""collections"", ""librosa"", ""matplotlib"", ""numpy"", ""os"", ""pandas"", ""pickle"", ""pyaudio"", ""pydub"", ""re"", ""scipy"", ""sklearn"", ""sounddevice"", ""speech_recognition"", ""string"", ""time"", ""torch"", ""torchaudio"", ""torchvision"", ""wave""]","[""librosa"", ""matplotlib"", ""numpy"", ""pandas"", ""pyaudio"", ""pydub"", ""pywavelets"", ""scikit-learn"", ""scipy"", ""sounddevice"", ""speechrecognition"", ""torch"", ""torchaudio"", ""torchvision""]","[""librosa"", ""matplotlib"", ""numpy"", ""pandas"", ""pyaudio"", ""pydub"", ""pywavelets"", ""scikit-learn"", ""scipy"", ""sounddevice"", ""speechrecognition"", ""torch"", ""torchaudio"", ""torchvision""]",[]
qwen3,BOUND,C,3415__repeat_1,3415,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,3415__repeat_2,3415,ast_ok,,17048440447f12d866681680b0cd6bdb7ee93fbb7ae396eae61d4700c2e0f1cf,True,1,"[""pyhealthkit""]","[""pyhealthkit""]",[],"[""pyhealthkit""]"
qwen3,BOUND,C,3415__repeat_3,3415,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,3415__repeat_4,3415,parse_failure,SyntaxError,19c1e222949c0648c742d7154b38e18acc896e0282f39afe6b4ea617d344c5f2,True,0,"[""pyhealthkit""]","[""pyhealthkit""]",[],"[""pyhealthkit""]"
qwen3,BOUND,C,3415__repeat_5,3415,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,2762__repeat_1,2762,ast_ok,,80e27d7c292251e6f35c174e80a9f9c9c0d57761ca89a4b9ffbdb52eaf1046c7,True,1,"[""aws_cdk""]","[""aws-cdk""]",[],"[""aws-cdk""]"
qwen3,BOUND,C,2762__repeat_2,2762,ast_ok,,30764baa9018ffdf3bfb2bea3320dff9c40dfb6ee848e3a11cb06410a5781d27,True,1,"[""aws_cdk""]","[""aws-cdk""]",[],"[""aws-cdk""]"
qwen3,BOUND,C,2762__repeat_3,2762,ast_ok,,bd8ce4ed72a6637d2b12eacacfe3e71041f9b15c957b8a5400be6473ebe13a6d,True,1,"[""aws_cdk""]","[""aws-cdk""]",[],"[""aws-cdk""]"
qwen3,BOUND,C,2762__repeat_4,2762,ast_ok,,7b5f972dbc4faa23f9ff40b9b77b63f46cd61528c203ae157856e1490e6cebe0,True,1,"[""aws_cdk""]","[""aws-cdk""]",[],"[""aws-cdk""]"
qwen3,BOUND,C,2762__repeat_5,2762,ast_ok,,b7deafffa3976b67112a1359cb47d6aa2a4189135a45ebb7f0505194741c5716,True,1,"[""aws_cdk""]","[""aws-cdk""]",[],"[""aws-cdk""]"
qwen3,BOUND,C,1603__repeat_1,1603,ast_ok,,9b40c53ec0602e232a892ce75bce6328fa997122cf7d615615727ed0341d1539,True,5,"[""PyMOL"", ""rdkit""]","[""pymol"", ""rdkit""]","[""rdkit""]","[""pymol""]"
qwen3,BOUND,C,1603__repeat_2,1603,parse_failure,SyntaxError,1108137d64137f5a7a9e68d70876b32b017b1e5ad0bc2055ff5e4d019888edaa,True,0,"[""matplotlib"", ""networkx"", ""numpy"", ""pandas"", ""pyMOL"", ""rdkit"", ""scipy"", ""seaborn""]","[""matplotlib"", ""networkx"", ""numpy"", ""pandas"", ""pymol"", ""rdkit"", ""scipy"", ""seaborn""]","[""matplotlib"", ""networkx"", ""numpy"", ""pandas"", ""rdkit"", ""scipy"", ""seaborn""]","[""pymol""]"
qwen3,BOUND,C,1603__repeat_3,1603,ast_ok,,dbf58d07af434593b96cbe23f6f18b8596540f458107fe872c396dd2855eb801,True,4,"[""pymol"", ""rdkit""]","[""pymol"", ""rdkit""]","[""rdkit""]","[""pymol""]"
qwen3,BOUND,C,1603__repeat_4,1603,parse_failure,SyntaxError,1b3da54702c57dc81dc2ddd158f58b687114732b30cac502d955450b83ef40b9,True,0,"[""rdkit""]","[""rdkit""]","[""rdkit""]",[]
qwen3,BOUND,C,1603__repeat_5,1603,ast_ok,,8e3a18755d56cf99a464ba2ea2410475338e116ef26cb05c8a6384613377923a,True,7,"[""numpy"", ""os"", ""pandas"", ""pyMOL"", ""rdkit"", ""sys""]","[""numpy"", ""pandas"", ""pymol"", ""rdkit""]","[""numpy"", ""pandas"", ""rdkit""]","[""pymol""]"
qwen3,BOUND,C,1249__repeat_1,1249,ast_ok,,de6b3ec645d64e32109877689eaf3c907128cafd46682ce362bf2bf8debbd07e,True,2,"[""ibm_cloud_sdk_core"", ""ibm_cloud_secrets_manager_v1""]","[""ibm-cloud-sdk-core"", ""ibm-cloud-secrets-manager""]","[""ibm-cloud-sdk-core""]","[""ibm-cloud-secrets-manager""]"
qwen3,BOUND,C,1249__repeat_2,1249,ast_ok,,6f89bceef39c7617b7b01fb842fcca5f85eb862267dbc492475da483d82fffb6,True,2,"[""ibm_cloud_secrets_manager"", ""os""]","[""ibm-cloud-secrets-manager"", ""none""]","[""none""]","[""ibm-cloud-secrets-manager""]"
qwen3,BOUND,C,1249__repeat_3,1249,ast_ok,,96b658018f1fc7ff3b1e59316fd0cf747ad4b15463bec041da623a4968cd5086,True,4,"[""ibm_cloud_sdk_core"", ""ibm_cloud_secrets_manager_v1"", ""os""]","[""ibm-cloud-sdk-core"", ""ibm-cloud-secrets-manager"", ""none""]","[""ibm-cloud-sdk-core"", ""none""]","[""ibm-cloud-secrets-manager""]"
qwen3,BOUND,C,1249__repeat_4,1249,ast_ok,,ee13ac613118b778c63bee46ee03d33d57366d6734d89ab5a362db8dc2d80634,True,2,"[""ibm_cloud_sdk_core"", ""ibm_cloud_secrets_manager_v1""]","[""ibm-cloud-sdk-core"", ""ibm-cloud-secrets-manager""]","[""ibm-cloud-sdk-core""]","[""ibm-cloud-secrets-manager""]"
qwen3,BOUND,C,1249__repeat_5,1249,ast_ok,,5306f6d48a7fc78bd1ef2860435d1c55a0ac3af479a22ae019b613d6c23de689,True,2,"[""ibm_cloud_sdk_core"", ""ibm_cloud_secrets_manager_v1""]","[""ibm-cloud-sdk-core"", ""ibm-cloud-secrets-manager""]","[""ibm-cloud-sdk-core""]","[""ibm-cloud-secrets-manager""]"
qwen3,BOUND,C,271__repeat_1,271,ast_ok,,e424c8fe14e0c4316de454199c166820dea27c31be9b1d36abe8f43ef3fe101f,True,3,"[""os"", ""pytest"", ""xml""]",[],[],[]
qwen3,BOUND,C,271__repeat_2,271,ast_ok,,aa107e68dce917d49dda4cdf4b409ecc53b775064ec0f3dfbc0747f2d9f81569,True,4,"[""os"", ""pytest"", ""time"", ""xml""]",[],[],[]
qwen3,BOUND,C,271__repeat_3,271,ast_ok,,0f59b71eab61fdc809383f0e95c4a69139e272dd828d896ce28c56acf2215229,True,6,"[""datetime"", ""os"", ""pytest"", ""time"", ""xml""]",[],[],[]
qwen3,BOUND,C,271__repeat_4,271,ast_ok,,cafce00b9eb90947807a8d0f5bfbfec59c234fdd85f3bcde4aee420b3ca658eb,True,3,"[""os"", ""pytest"", ""xml""]",[],[],[]
qwen3,BOUND,C,271__repeat_5,271,ast_ok,,a4f8c0ab646d098531dc830b0c17f61cc5c82e96eabf0e74582c65c702164e4a,True,4,"[""datetime"", ""os"", ""pytest"", ""xml""]","[""lxml"", ""pytest""]","[""lxml"", ""pytest""]",[]
qwen3,BOUND,C,60__repeat_1,60,ast_ok,,63c0224ff41b6e861a4ca5d9d67b8040d37547a91582dfa08a0cd082b0554774,True,4,"[""git"", ""hatch""]","[""gitpython"", ""hatch""]","[""gitpython"", ""hatch""]",[]
qwen3,BOUND,C,60__repeat_2,60,ast_ok,,64618700f472c93b633c05b4395bbe108cb00a53e8321b95e64fcfca885fbc79,True,2,"[""git"", ""hatch""]","[""gitpython"", ""hatch""]","[""gitpython"", ""hatch""]",[]
qwen3,BOUND,C,60__repeat_3,60,ast_ok,,208f918790713680a304f5d5c72b3b329c2020236ee351bffe81538f78b88d2a,True,7,"[""git"", ""hatchling"", ""os"", ""pathlib"", ""re"", ""subprocess""]","[""gitpython"", ""hatchling"", ""none"", ""regex""]","[""gitpython"", ""hatchling"", ""none"", ""regex""]",[]
qwen3,BOUND,C,60__repeat_4,60,ast_ok,,97bf400899bfd934a97f7ba5dbe913297806c590ec2e25a922900e6e3c225569,True,2,"[""git"", ""hatch""]","[""gitpython"", ""hatch""]","[""gitpython"", ""hatch""]",[]
qwen3,BOUND,C,60__repeat_5,60,ast_ok,,0d017020fdca428c125b186c9e575653430079fc4c23bfa3f3914b5666f32201,True,4,"[""git"", ""hatchling"", ""pathlib""]","[""gitpython"", ""hatchling""]","[""gitpython"", ""hatchling""]",[]
qwen3,BOUND,C,322__repeat_1,322,ast_ok,,13a65f1348a1beac41b967d2e8d2ebfb2c3a8abc3e4fe76e3aba5530e388f938,True,1,"[""requests""]","[""requests""]","[""requests""]",[]
qwen3,BOUND,C,322__repeat_2,322,ast_ok,,a358ccd6075d98b3bd3cd8122cf1db15b523a218548f7d3af276dc7e647a6145,True,1,"[""requests""]","[""requests""]","[""requests""]",[]
qwen3,BOUND,C,322__repeat_3,322,ast_ok,,2141168f1cfec9b234cbf501d6533dac695a35f9c90f3a2c6b540959055332af,True,1,"[""requests""]","[""requests""]","[""requests""]",[]
qwen3,BOUND,C,322__repeat_4,322,ast_ok,,ddeb532cac1e5a831b4da905bc2c765b3246f2313459ec14bbbf5ad4acaa1fac,True,1,"[""requests""]","[""requests""]","[""requests""]",[]
qwen3,BOUND,C,322__repeat_5,322,ast_ok,,3f77b2d8114be63c3e9e6215bd610275cd0f40faf3c99d61a79e88de0f2d102d,True,1,"[""requests""]","[""requests""]","[""requests""]",[]
qwen3,BOUND,C,1302__repeat_1,1302,ast_ok,,67325d6d380f2647771b2cf5e81909e6027caca14f521e21fd95a6aa7ae9f2e0,True,2,"[""os"", ""subprocess""]",[],[],[]
qwen3,BOUND,C,1302__repeat_2,1302,ast_ok,,4d855448d3af3be00592bcb096e1f0f472f91ac5d6d7bed3fe06ca4cf70abbdf,True,2,"[""os"", ""subprocess""]",[],[],[]
qwen3,BOUND,C,1302__repeat_3,1302,ast_ok,,0d982b7fc1ef6580c013d479fef07cc60c78b534165713c449323e519fd08ca9,True,3,"[""os"", ""re"", ""subprocess""]",[],[],[]
qwen3,BOUND,C,1302__repeat_4,1302,ast_ok,,fc22eae4862f9e1a3acc649f1b532db0227ea0e63f42da82d3d8f0baaf7a60e1,True,2,"[""os"", ""subprocess""]",[],[],[]
qwen3,BOUND,C,1302__repeat_5,1302,parse_failure,SyntaxError,2cc069731119d9bcce3dc829f9ec49d41e3f147d1f869a23d2a362f062a67584,True,0,"[""os"", ""subprocess""]",[],[],[]
qwen3,BOUND,C,4744__repeat_1,4744,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,4744__repeat_2,4744,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,4744__repeat_3,4744,ast_ok,,d3c593e10c28aab9cb47ac4c155921ad6e4fff6d2765ce32544968d09005e7a4,True,15,"[""aws_cdk"", ""boto3"", ""json"", ""os"", ""time""]","[""aws-cdk"", ""boto3""]","[""boto3""]","[""aws-cdk""]"
qwen3,BOUND,C,4744__repeat_4,4744,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,4744__repeat_5,4744,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,2751__repeat_1,2751,ast_ok,,d3732fb7d4986eb9431f1e9bf1a139ec4b8d71cdd663cae1a67cb61b2f0d3cd1,True,2,"[""fastapi"", ""starlette""]","[""fastapi"", ""starlette""]","[""fastapi"", ""starlette""]",[]
qwen3,BOUND,C,2751__repeat_2,2751,ast_ok,,89fce4a3b32ce4fd9f349033f7c5859e039ce31b4628868a9ba9e0112e51a3d8,True,1,"[""fastapi""]","[""fastapi""]","[""fastapi""]",[]
qwen3,BOUND,C,2751__repeat_3,2751,ast_ok,,89fce4a3b32ce4fd9f349033f7c5859e039ce31b4628868a9ba9e0112e51a3d8,True,1,"[""fastapi""]","[""fastapi""]","[""fastapi""]",[]
qwen3,BOUND,C,2751__repeat_4,2751,ast_ok,,748f09a1d41f6da0fa86a610f10f69d51f595fd5e304109e81332fca1bfd80ea,True,2,"[""fastapi""]","[""fastapi""]","[""fastapi""]",[]
qwen3,BOUND,C,2751__repeat_5,2751,ast_ok,,89fce4a3b32ce4fd9f349033f7c5859e039ce31b4628868a9ba9e0112e51a3d8,True,1,"[""fastapi""]","[""fastapi""]","[""fastapi""]",[]
qwen3,BOUND,C,4498__repeat_1,4498,ast_ok,,2c2c73ddbe4efcfeb600985de0525dfe5d8f6eaab741864a99d72bd42132aedf,True,2,"[""dremio"", ""os""]","[""dremio"", ""none""]","[""none""]","[""dremio""]"
qwen3,BOUND,C,4498__repeat_2,4498,ast_ok,,d3dc70fbb6068a9fcd86d54e846e90886e2a2b2f289f9fec20a62b51f6fac599,True,2,"[""dremio"", ""os""]","[""dremio""]",[],"[""dremio""]"
qwen3,BOUND,C,4498__repeat_3,4498,ast_ok,,65fd5e354039dda78b77438ab6fdec46b11efcf5ac5d8eac3e44106aa9d3ef63,True,2,"[""dremio"", ""os""]","[""dremio""]",[],"[""dremio""]"
qwen3,BOUND,C,4498__repeat_4,4498,ast_ok,,78e397e1771e008551a05c80eb1b23cc11341dddcc8861d0a9d9689fa90544f7,True,2,"[""dremio"", ""os""]","[""dremio""]",[],"[""dremio""]"
qwen3,BOUND,C,4498__repeat_5,4498,ast_ok,,f9dc9019c3c48e7077c3b73a5691f45658390fc82381692302a49ecd85eadb2a,True,2,"[""dremio_api"", ""os""]",[],[],[]
qwen3,BOUND,C,1267__repeat_1,1267,parse_failure,SyntaxError,9f59f4c35f0ba6e49f2fe4f8c6c4552bf55cccc6b9922d7e2e5f7cc885794a06,True,0,"[""can"", ""canopen"", ""threading"", ""time""]","[""can"", ""canopen""]","[""can"", ""canopen""]",[]
qwen3,BOUND,C,1267__repeat_2,1267,ast_ok,,11a47577d08cd13d13b2d081f2fd20b476f75da82f557079e202d0d3fe18b188,True,2,"[""canopy""]","[""canopy""]","[""canopy""]",[]
qwen3,BOUND,C,1267__repeat_3,1267,parse_failure,SyntaxError,626d0d09decee533aabcc04d1a54b72ea722114d508f7655efcc811070f6a2ac,True,0,"[""can"", ""canopy""]",[],[],[]
qwen3,BOUND,C,1267__repeat_4,1267,ast_ok,,e8376201b017c947feb6d3ab8843828b1cb250f515685b4a0b62b8c030c79b6b,True,2,"[""can"", ""canopen""]","[""can"", ""canopen""]","[""can"", ""canopen""]",[]
qwen3,BOUND,C,1267__repeat_5,1267,parse_failure,SyntaxError,d5d07cc66296f966c11b82c9f11774bd6df764db7bcab2a02909d123252c08a7,True,0,"[""can"", ""canopen""]","[""can"", ""canopen""]","[""can"", ""canopen""]",[]
qwen3,BOUND,C,4834__repeat_1,4834,ast_ok,,35882f0adf533cc2134bdb55afedf8d31489dede7245e6620d4f18d00688899f,True,6,"[""os"", ""tencentcloud""]",[],[],[]
qwen3,BOUND,C,4834__repeat_2,4834,ast_ok,,24c55be1db373f1fe4c2e43cdf736f2c01f206794bc636293ea835737d0c7fb7,True,7,"[""os"", ""tencentcloud"", ""tencentcloud_common"", ""tencentcloud_hsm""]",[],[],[]
qwen3,BOUND,C,4834__repeat_3,4834,ast_ok,,15b4cc3601c6ce8c7c2920cdc8e7d8a585aeb9694673c328efa2a93d5954d767,True,6,"[""os"", ""tencentcloud""]",[],[],[]
qwen3,BOUND,C,4834__repeat_4,4834,ast_ok,,a62513fb6a7bed59c8ed16cb991a70eaf2d55a818c242cb8480c2b01a7416b1b,True,6,"[""os"", ""tencentcloud""]",[],[],[]
qwen3,BOUND,C,4834__repeat_5,4834,ast_ok,,6d8d6e98fb6da2632299fa21a12e17e63d66e806c8a27191b46b8ca53583c61e,True,6,"[""os"", ""tencentcloud""]",[],[],[]
qwen3,BOUND,C,2284__repeat_1,2284,ast_ok,,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,True,0,[],[],[],[]
qwen3,BOUND,C,2284__repeat_2,2284,parse_failure,SyntaxError,631e4886a14892c82ca511e68e77d9872faaf68381bd1d3f1ce0c9dcaa2e8032,True,0,"[""cython"", ""htslib"", ""sys""]","[""cython"", ""htslib"", ""none""]","[""cython"", ""none""]","[""htslib""]"
qwen3,BOUND,C,2284__repeat_3,2284,parse_failure,SyntaxError,3b8ddfd7bc111715f072149c6d792aa1a88e5a5ca201ee7f44f464e5cde8102e,True,0,"[""cython"", ""os"", ""sys""]","[""cython""]","[""cython""]",[]
qwen3,BOUND,C,2284__repeat_4,2284,parse_failure,SyntaxError,6ab1b71833d7cc7b3ca7b76678766b9e3f3cba681e8182c133d7e591e8c7c059,True,0,"[""cython"", ""libc""]","[""cython"", ""libc""]","[""cython""]","[""libc""]"
qwen3,BOUND,C,2284__repeat_5,2284,parse_failure,SyntaxError,da360e3780c2529fe21b75d49e97e7ab1cbd135459e529239a54b1c16dc0f951,True,0,"[""cython""]","[""cython""]","[""cython""]",[]
qwen3,BOUND,C,2608__repeat_1,2608,ast_ok,,1295fdb7ec0d0694dc6a773afb29d8f178d0338042bf329e042f8ded9c23f2db,True,8,"[""azure"", ""msrest""]","[""azure"", ""msrest""]","[""azure"", ""msrest""]",[]
qwen3,BOUND,C,2608__repeat_2,2608,ast_ok,,838a4330abc833cf193c8a42dde02e2013e078c8b89c6cba603515ebe745b2fa,True,4,"[""azure""]","[""azure""]","[""azure""]",[]
qwen3,BOUND,C,2608__repeat_3,2608,ast_ok,,f1de97eb3d8388e896fed33ae57844e7a03db57104930bb48b76a99968e2f422,True,11,"[""azure"", ""os""]","[""azure"", ""none""]","[""azure"", ""none""]",[]
qwen3,BOUND,C,2608__repeat_4,2608,ast_ok,,a99bc8b2563f2a2728625c16ac859868bb9967293469a16fd87cdfdaee6941ee,True,9,"[""azure"", ""os""]","[""azure"", ""none""]","[""azure"", ""none""]",[]
qwen3,BOUND,C,2608__repeat_5,2608,ast_ok,,97b639666bd248e27ff6a86b9faf5246ad050498e801bdfc1d98588075e07953,True,5,"[""azure"", ""msrest""]","[""azure"", ""msrest""]","[""azure"", ""msrest""]",[]
qwen3,BOUND,C,2943__repeat_1,2943,ast_ok,,80c5bd237e5169809df8c676d9696253e056398420c6b0517d60cac3c88c6c01,True,4,"[""django""]","[""django""]","[""django""]",[]
qwen3,BOUND,C,2943__repeat_2,2943,ast_ok,,90183343d6d1796e7469ec738e39f7dca1f77918e8d102fd3d24799aee780c27,True,6,"[""django""]","[""django""]","[""django""]",[]
qwen3,BOUND,C,2943__repeat_3,2943,ast_ok,,f30076b4f579ce933fd3b87c41b42144ec624b84b927580562c6a5983d62537a,True,9,"[""django""]","[""django""]","[""django""]",[]
qwen3,BOUND,C,2943__repeat_4,2943,parse_failure,SyntaxError,29b82f30c168bed5aa1a95a8c94b354f386d8f1d9292a9b557ab9f382d64b8ce,True,0,"[""django""]","[""django""]","[""django""]",[]
qwen3,BOUND,C,2943__repeat_5,2943,parse_failure,SyntaxError,a6931e3007705048a1a9740632903f7261dafee8c69d59ca1844e7c55ea7ca25,True,0,"[""django""]","[""django""]","[""django""]",[]
qwen3,BOUND,C,4015__repeat_1,4015,ast_ok,,d0228a71949cb1dc3b152222a22cab56d1c9a9c27849b060d93c9e789d14da24,True,1,"[""oneagent""]","[""oneagent""]",[],"[""oneagent""]"
qwen3,BOUND,C,4015__repeat_2,4015,ast_ok,,f1bccc0c2038a782457bbef23befdd4c6cdda9cc2b538618ac216fe93be1110b,True,2,"[""oneagent""]","[""oneagent""]",[],"[""oneagent""]"
qwen3,BOUND,C,4015__repeat_3,4015,ast_ok,,9a0cf7a754f5ff2563c76730e711602bf1c96e3700b3386a5ef41b49aaf981e8,True,1,"[""oneagent""]","[""oneagent""]",[],"[""oneagent""]"
qwen3,BOUND,C,4015__repeat_4,4015,ast_ok,,630334db6c8446e85c125d83e83c99884be459d8da77f02ae5b3f7bb3068d42a,True,1,"[""oneagent""]","[""oneagent""]",[],"[""oneagent""]"
qwen3,BOUND,C,4015__repeat_5,4015,ast_ok,,f7ce3a8759ab92bc08c73cd01e6cf56a6021e059e7bc6cd66a4071acf8cc15c3,True,2,"[""oneagent""]","[""oneagent""]",[],"[""oneagent""]"
qwen3,BOUND,C,4244__repeat_1,4244,ast_ok,,e24ec50f317841f1a5ec152a041556e929b3e8c2946144d5f9db14059330a30a,True,3,"[""unittest"", ""urllib3""]","[""urllib3""]","[""urllib3""]",[]
qwen3,BOUND,C,4244__repeat_2,4244,ast_ok,,b4c0892e5d4229a3b5aeefb288cf8d3720dd81649f30e66c36e9ba429625a86a,True,3,"[""unittest"", ""urllib3""]","[""urllib3""]","[""urllib3""]",[]
