model,method,fold,generation_id,parso_count,tokenizer_count,extra_vs_tokenizer,missing_vs_tokenizer,rejected_import_nodes,boundary_rejected_nodes,parser_error
qwen3,DINM,B,3778__repeat_2,2,0,"[[""data.world"", ""data"", ""absolute""], [""pandas"", ""pandas"", ""absolute""]]",[],0,0,
qwen3,DINM,B,3778__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,136__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,136__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,136__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,2140__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,2140__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4048__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4815__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4815__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4815__repeat_5,2,0,"[[""ats_query"", ""ats_query"", ""absolute""], [""pyats"", ""pyats"", ""absolute""]]",[],0,0,
qwen3,DINM,B,2067__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,4509__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,4509__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4509__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4509__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,2329__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,2329__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,2329__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,2329__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,881__repeat_5,2,0,"[[""requests"", ""requests"", ""absolute""], [""requests.auth"", ""requests"", ""absolute""]]",[],0,0,
qwen3,DINM,B,84__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,84__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,3422__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,2706__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,3157__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4284__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,4284__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4284__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4284__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,824__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,2762__repeat_2,1,0,"[[""aws_caws"", ""aws_caws"", ""absolute""]]",[],0,0,
qwen3,DINM,B,1603__repeat_3,3,0,"[[""pymol"", ""pymol"", ""absolute""], [""rdkit"", ""rdkit"", ""absolute""], [""rdkit.Chem"", ""rdkit"", ""absolute""]]",[],0,0,
qwen3,DINM,B,1603__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,1249__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,271__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,271__repeat_2,4,0,"[[""datetime"", ""datetime"", ""standard_library""], [""os"", ""os"", ""standard_library""], [""pytest"", ""pytest"", ""absolute""], [""xml.etree.ElementTree"", ""xml"", ""standard_library""]]",[],0,0,
qwen3,DINM,B,271__repeat_4,4,0,"[[""datetime"", ""datetime"", ""standard_library""], [""os"", ""os"", ""standard_library""], [""pytest"", ""pytest"", ""absolute""], [""xml.etree.ElementTree"", ""xml"", ""standard_library""]]",[],1,0,
qwen3,DINM,B,60__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,60__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,1302__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,1302__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,4744__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,4744__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4744__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,2751__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,2751__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,2751__repeat_5,3,0,"[[""fastapi"", ""fastapi"", ""absolute""], [""os"", ""os"", ""standard_library""], [""uvicorn"", ""uvicorn"", ""absolute""]]",[],0,0,
qwen3,DINM,B,1267__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,1267__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,1267__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4834__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,4834__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4834__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4834__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4834__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,2284__repeat_1,5,5,[],[],0,0,
qwen3,DINM,B,2284__repeat_2,4,4,[],[],0,0,
qwen3,DINM,B,2284__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,2284__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,2284__repeat_5,4,4,[],[],0,0,
qwen3,DINM,B,2943__repeat_2,6,6,[],[],0,0,
qwen3,DINM,B,2943__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4244__repeat_5,2,0,"[[""unittest"", ""unittest"", ""standard_library""], [""urllib3"", ""urllib3"", ""absolute""]]",[],0,0,
qwen3,DINM,B,4386__repeat_1,12,12,[],[],0,0,
qwen3,DINM,B,4386__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4386__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4386__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,3742__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,3742__repeat_3,4,4,[],[],0,0,
qwen3,DINM,B,3256__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,3256__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,3256__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,4676__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,4676__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4676__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4676__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4676__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,3427__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,3427__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,1446__repeat_1,2,0,"[[""ale"", ""ale"", ""absolute""], [""os"", ""os"", ""standard_library""]]",[],0,0,
qwen3,DINM,B,1446__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,1446__repeat_3,4,0,"[[""ale_py"", ""ale_py"", ""absolute""], [""gym"", ""gym"", ""absolute""], [""numpy"", ""numpy"", ""absolute""], [""os"", ""os"", ""standard_library""]]",[],0,0,
qwen3,DINM,B,1446__repeat_5,7,0,"[[""ale"", ""ale"", ""absolute""], [""gym"", ""gym"", ""absolute""], [""numpy"", ""numpy"", ""absolute""], [""torch"", ""torch"", ""absolute""], [""torch.distributions"", ""torch"", ""absolute""], [""torch.nn"", ""torch"", ""absolute""], [""torch.optim"", ""torch"", ""absolute""]]",[],0,0,
qwen3,DINM,B,219__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,219__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,2298__repeat_5,4,0,"[[""aliyunsdkcore.acs_exception.exceptions"", ""aliyunsdkcore"", ""absolute""], [""aliyunsdkcore.client"", ""aliyunsdkcore"", ""absolute""], [""aliyunsdkcore.request"", ""aliyunsdkcore"", ""absolute""], [""os"", ""os"", ""standard_library""]]",[],0,0,
qwen3,DINM,B,229__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4227__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4227__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4227__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4227__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,2901__repeat_1,1,1,[],[],0,0,
qwen3,DINM,B,2901__repeat_2,2,2,[],[],0,0,
qwen3,DINM,B,2901__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,2901__repeat_4,2,0,"[[""aws_caws_athena"", ""aws_caws_athena"", ""absolute""], [""caws_athena"", ""caws_athena"", ""absolute""]]",[],0,0,
qwen3,DINM,B,4180__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4180__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4180__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,321__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,321__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,321__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,321__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,2434__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,2434__repeat_4,4,0,"[[""alibabacloud_dos20200801.client"", ""alibabacloud_dos20200801"", ""absolute""], [""alibabacloud_tea_openapi"", ""alibabacloud_tea_openapi"", ""absolute""], [""alibabacloud_tea_util"", ""alibabacloud_tea_util"", ""absolute""], [""os"", ""os"", ""standard_library""]]",[],0,0,
qwen3,DINM,B,2434__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,241__repeat_1,5,0,"[[""fastapi"", ""fastapi"", ""absolute""], [""fastapi.responses"", ""fastapi"", ""absolute""], [""fastapi_prometheus"", ""fastapi_prometheus"", ""absolute""], [""prometheus_client"", ""prometheus_client"", ""absolute""], [""uvicorn"", ""uvicorn"", ""absolute""]]",[],0,0,
qwen3,DINM,B,4374__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4374__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,4374__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,3666__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,3666__repeat_2,10,10,[],[],0,0,
qwen3,DINM,B,3666__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,3666__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,4387__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4387__repeat_4,1,1,[],[],0,0,
qwen3,DINM,B,4387__repeat_5,1,1,[],[],0,0,
qwen3,DINM,B,2832__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,1970__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,89__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,89__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,89__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,4289__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,4289__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,3349__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,3349__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,3349__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,615__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,615__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,615__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,615__repeat_5,1,0,"[[""csscompress"", ""csscompress"", ""absolute""]]",[],0,0,
qwen3,DINM,B,1083__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,1083__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,1083__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,1083__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,955__repeat_5,2,2,[],[],0,0,
qwen3,DINM,B,3459__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,1668__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,1668__repeat_5,1,0,"[[""splitio"", ""splitio"", ""absolute""]]",[],0,0,
qwen3,DINM,B,1497__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,1497__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,1497__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,1118__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,3396__repeat_3,0,0,[],[],0,0,
qwen3,DINM,B,3396__repeat_5,0,0,[],[],0,0,
qwen3,DINM,B,2517__repeat_2,4,0,"[[""dash"", ""dash"", ""absolute""], [""dash_mantine_components"", ""dash_mantine_components"", ""absolute""], [""pandas"", ""pandas"", ""absolute""], [""plotly.express"", ""plotly"", ""absolute""]]",[],0,0,
qwen3,DINM,B,2517__repeat_3,4,0,"[[""dash"", ""dash"", ""absolute""], [""mantine"", ""mantine"", ""absolute""], [""pandas"", ""pandas"", ""absolute""], [""plotly.express"", ""plotly"", ""absolute""]]",[],0,0,
qwen3,DINM,B,2517__repeat_4,0,0,[],[],0,0,
qwen3,DINM,B,2465__repeat_1,0,0,[],[],0,0,
qwen3,DINM,B,2465__repeat_2,0,0,[],[],0,0,
qwen3,DINM,B,2465__repeat_4,0,0,[],[],0,0,
qwen3,DINM,C,4453__repeat_1,12,12,[],[],0,0,
qwen3,DINM,C,4453__repeat_2,11,11,[],[],0,0,
qwen3,DINM,C,4048__repeat_5,6,6,[],[],0,0,
qwen3,DINM,C,3844__repeat_2,9,9,[],[],0,0,
qwen3,DINM,C,3844__repeat_4,7,7,[],[],0,0,
qwen3,DINM,C,4509__repeat_2,10,9,"[[""tencentcloud"", ""tencentcloud"", ""absolute""]]",[],0,0,
qwen3,DINM,C,4509__repeat_4,19,19,[],[],0,0,
qwen3,DINM,C,4509__repeat_5,1,1,[],[],0,1,
qwen3,DINM,C,185__repeat_2,2,2,[],[],0,0,
qwen3,DINM,C,185__repeat_4,3,3,[],[],0,0,
qwen3,DINM,C,1603__repeat_2,7,7,[],[],0,0,
qwen3,DINM,C,2284__repeat_3,3,4,[],"[[""collections"", ""collections"", ""standard_library""]]",1,0,
qwen3,DINM,C,2284__repeat_5,5,5,[],[],0,0,
qwen3,DINM,C,2943__repeat_1,0,0,[],[],0,0,
qwen3,DINM,C,2943__repeat_3,6,6,[],[],0,0,
qwen3,DINM,C,2943__repeat_5,0,0,[],[],0,0,
qwen3,DINM,C,4386__repeat_2,31,31,[],[],0,0,
qwen3,DINM,C,4386__repeat_3,13,13,[],[],0,0,
qwen3,DINM,C,4386__repeat_4,10,10,[],[],0,0,
qwen3,DINM,C,3742__repeat_5,2,2,[],[],0,0,
qwen3,DINM,C,3140__repeat_4,2,2,[],[],0,0,
qwen3,DINM,C,4692__repeat_2,8,8,[],[],0,0,
qwen3,DINM,C,2832__repeat_5,2,2,[],[],0,0,
qwen3,DINM,C,1970__repeat_2,2,2,[],[],0,0,
qwen3,DINM,C,4289__repeat_5,4,4,[],[],0,0,
qwen3,DINM,C,1668__repeat_3,1,1,[],[],0,0,
qwen3,DINM,C,2517__repeat_3,5,5,[],[],0,0,
qwen3,DINM,D,4453__repeat_2,25,25,[],[],0,0,
qwen3,DINM,D,136__repeat_1,1,1,[],[],0,0,
qwen3,DINM,D,136__repeat_5,2,2,[],[],0,0,
qwen3,DINM,D,2140__repeat_3,2,2,[],[],0,0,
qwen3,DINM,D,4815__repeat_1,3,3,[],[],0,0,
qwen3,DINM,D,185__repeat_1,2,2,[],[],0,0,
qwen3,DINM,D,2284__repeat_2,3,3,[],[],0,0,
qwen3,DINM,D,2943__repeat_4,0,0,[],[],0,0,
qwen3,DINM,D,2943__repeat_5,7,7,[],[],0,0,
qwen3,DINM,D,4386__repeat_2,17,17,[],[],0,0,
qwen3,DINM,D,4386__repeat_5,19,19,[],[],0,0,
qwen3,DINM,D,3742__repeat_3,4,4,[],[],0,0,
qwen3,DINM,D,3742__repeat_5,4,4,[],[],0,0,
qwen3,DINM,D,4676__repeat_2,15,15,[],[],0,0,
qwen3,DINM,D,4692__repeat_5,10,10,[],[],0,0,
qwen3,DINM,D,229__repeat_3,8,8,[],[],0,0,
qwen3,DINM,D,229__repeat_4,3,3,[],[],0,0,
qwen3,DINM,D,1083__repeat_3,1,1,[],[],0,0,
qwen3,DINM,D,2317__repeat_4,6,6,[],[],0,0,
qwen3,DINM,D,1668__repeat_5,1,1,[],[],0,0,
qwen3,DINM,D,3396__repeat_2,7,7,[],[],0,1,
qwen3,Full-FT,A,4453__repeat_4,11,11,[],[],0,0,
qwen3,Full-FT,A,4453__repeat_5,5,5,[],[],0,0,
qwen3,Full-FT,A,1824__repeat_3,6,6,[],[],1,0,
qwen3,Full-FT,A,1824__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,A,3778__repeat_4,0,0,[],[],0,0,
qwen3,Full-FT,A,136__repeat_1,1,1,[],[],0,0,
qwen3,Full-FT,A,1510__repeat_3,1,1,[],[],0,0,
qwen3,Full-FT,A,1510__repeat_4,7,7,[],[],0,0,
qwen3,Full-FT,A,3509__repeat_1,0,0,[],[],0,0,
qwen3,Full-FT,A,3509__repeat_2,0,0,[],[],0,0,
qwen3,Full-FT,A,4509__repeat_4,5,5,[],[],0,0,
qwen3,Full-FT,A,185__repeat_3,0,0,[],[],0,0,
qwen3,Full-FT,A,185__repeat_5,7,6,"[[""sphinx.ext"", ""sphinx"", ""absolute""]]",[],0,1,
qwen3,Full-FT,A,2678__repeat_1,3,3,[],[],0,0,
qwen3,Full-FT,A,824__repeat_1,0,0,[],[],0,0,
qwen3,Full-FT,A,3415__repeat_3,0,0,[],[],0,0,
qwen3,Full-FT,A,2762__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,A,1603__repeat_5,2,2,[],[],0,0,
qwen3,Full-FT,A,1249__repeat_1,2,2,[],[],0,85,
qwen3,Full-FT,A,1249__repeat_2,2,2,[],[],0,0,
qwen3,Full-FT,A,1249__repeat_3,3,2,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,1249__repeat_4,2,0,"[[""boto3"", ""boto3"", ""absolute""], [""boto3aws"", ""boto3aws"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,1249__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,A,60__repeat_5,2,2,[],[],0,0,
qwen3,Full-FT,A,4744__repeat_2,0,0,[],[],0,0,
qwen3,Full-FT,A,4498__repeat_4,1,1,[],[],1,0,
qwen3,Full-FT,A,1267__repeat_4,0,0,[],[],0,0,
qwen3,Full-FT,A,4834__repeat_4,3,2,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,2284__repeat_2,17,17,[],[],0,0,
qwen3,Full-FT,A,2284__repeat_3,6,5,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,2284__repeat_5,5,4,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,2608__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,A,4015__repeat_4,1,1,[],[],0,0,
qwen3,Full-FT,A,4386__repeat_1,5,4,"[[""matplotlib"", ""matplotlib"", ""absolute""]]",[],0,1,
qwen3,Full-FT,A,4386__repeat_3,4,3,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,4386__repeat_4,10,10,[],[],0,0,
qwen3,Full-FT,A,3742__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,A,3140__repeat_3,4,3,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,3140__repeat_4,3,2,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,3140__repeat_5,9,9,[],[],0,0,
qwen3,Full-FT,A,4676__repeat_1,11,11,[],[],0,0,
qwen3,Full-FT,A,4676__repeat_3,6,6,[],[],0,0,
qwen3,Full-FT,A,4676__repeat_5,5,5,[],[],0,0,
qwen3,Full-FT,A,3333__repeat_1,5,5,[],[],0,0,
qwen3,Full-FT,A,3333__repeat_3,5,5,[],[],0,0,
qwen3,Full-FT,A,1446__repeat_1,4,3,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,1446__repeat_3,4,3,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,1446__repeat_5,5,4,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,4692__repeat_1,0,0,[],[],0,3,
qwen3,Full-FT,A,4692__repeat_2,1,0,"[[""opentelemetry"", ""opentelemetry"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,4692__repeat_4,3,2,"[[""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,4692__repeat_5,1,0,"[[""opentelemetry"", ""opentelemetry"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,2298__repeat_3,5,0,"[[""boto3"", ""boto3"", ""absolute""], [""matplotlib"", ""matplotlib"", ""absolute""], [""numpy"", ""numpy"", ""absolute""], [""pandas"", ""pandas"", ""absolute""], [""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,2298__repeat_4,0,0,[],[],0,0,
qwen3,Full-FT,A,229__repeat_2,1,0,"[[""boto3"", ""boto3"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,4227__repeat_1,1,1,[],[],0,0,
qwen3,Full-FT,A,4227__repeat_3,25,25,[],[],0,0,
qwen3,Full-FT,A,241__repeat_1,6,5,"[[""scikit"", ""scikit"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,241__repeat_2,2,2,[],[],0,1,
qwen3,Full-FT,A,3666__repeat_1,14,14,[],[],0,0,
qwen3,Full-FT,A,3666__repeat_2,31,31,[],[],0,0,
qwen3,Full-FT,A,3666__repeat_4,0,0,[],[],0,0,
qwen3,Full-FT,A,4387__repeat_2,0,0,[],[],0,0,
qwen3,Full-FT,A,1915__repeat_5,2,2,[],[],0,0,
qwen3,Full-FT,A,1211__repeat_3,0,0,[],[],0,0,
qwen3,Full-FT,A,1211__repeat_4,0,0,[],[],0,0,
qwen3,Full-FT,A,955__repeat_3,10,10,[],[],0,0,
qwen3,Full-FT,A,3131__repeat_5,3,0,"[[""boto3"", ""boto3"", ""absolute""], [""pydantic"", ""pydantic"", ""absolute""], [""python"", ""python"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,770__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,A,4564__repeat_1,6,6,[],[],0,0,
qwen3,Full-FT,A,2798__repeat_3,0,0,[],[],0,0,
qwen3,Full-FT,A,2798__repeat_4,4,4,[],[],0,0,
qwen3,Full-FT,A,1497__repeat_3,8,8,[],[],0,0,
qwen3,Full-FT,A,485__repeat_2,10,9,"[[""scikit"", ""scikit"", ""absolute""]]",[],0,0,
qwen3,Full-FT,A,1118__repeat_4,5,5,[],[],0,0,
qwen3,Full-FT,A,2517__repeat_2,14,14,[],[],0,0,
qwen3,Full-FT,A,2517__repeat_4,15,15,[],[],0,0,
qwen3,Full-FT,A,2517__repeat_5,5,5,[],[],0,0,
qwen3,Full-FT,A,2465__repeat_1,7,7,[],[],0,0,
qwen3,Full-FT,A,2465__repeat_3,8,8,[],[],0,0,
qwen3,Full-FT,A,2465__repeat_5,3,3,[],[],0,0,
qwen3,Full-FT,B,3695__repeat_4,2,2,[],[],0,0,
qwen3,Full-FT,B,3509__repeat_2,1,0,"[[""aws"", ""aws"", ""absolute""]]",[],0,0,
qwen3,Full-FT,B,3509__repeat_3,0,0,[],[],0,0,
qwen3,Full-FT,B,3509__repeat_4,2,1,"[[""aws"", ""aws"", ""absolute""]]",[],0,0,
qwen3,Full-FT,B,185__repeat_2,0,0,[],[],0,0,
qwen3,Full-FT,B,185__repeat_4,3,2,"[[""pytest"", ""pytest"", ""absolute""]]",[],0,0,
qwen3,Full-FT,B,185__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,B,2706__repeat_2,1,1,[],[],0,1,
qwen3,Full-FT,B,2762__repeat_1,0,0,[],[],0,0,
qwen3,Full-FT,B,2762__repeat_3,0,0,[],[],0,0,
qwen3,Full-FT,B,2762__repeat_4,0,0,[],[],0,0,
qwen3,Full-FT,B,2762__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,B,4744__repeat_1,0,0,[],[],0,0,
qwen3,Full-FT,B,2751__repeat_1,1,1,[],[],0,1,
qwen3,Full-FT,B,2751__repeat_2,1,0,"[[""pytest"", ""pytest"", ""absolute""]]",[],0,1,
qwen3,Full-FT,B,2751__repeat_3,1,1,[],[],0,1,
qwen3,Full-FT,B,2751__repeat_4,1,0,"[[""pytest"", ""pytest"", ""absolute""]]",[],0,1,
qwen3,Full-FT,B,2751__repeat_5,1,0,"[[""pytest"", ""pytest"", ""absolute""]]",[],0,0,
qwen3,Full-FT,B,2943__repeat_4,7,7,[],[],0,0,
qwen3,Full-FT,B,3742__repeat_3,1,1,[],[],0,1,
qwen3,Full-FT,B,3333__repeat_2,8,8,[],[],0,0,
qwen3,Full-FT,B,3333__repeat_4,4,3,"[[""scipy.optimize"", ""scipy"", ""absolute""]]",[],0,0,
qwen3,Full-FT,B,3333__repeat_5,9,9,[],[],0,0,
qwen3,Full-FT,B,19__repeat_2,12,12,[],[],0,0,
qwen3,Full-FT,B,2901__repeat_1,1,0,"[[""aws"", ""aws"", ""absolute""]]",[],0,0,
qwen3,Full-FT,B,241__repeat_3,3,2,"[[""pytest"", ""pytest"", ""absolute""]]",[],0,29,
qwen3,Full-FT,B,3666__repeat_2,0,0,[],[],0,0,
qwen3,Full-FT,B,4387__repeat_2,0,0,[],[],0,0,
qwen3,Full-FT,B,4387__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,B,3131__repeat_5,3,3,[],[],0,0,
qwen3,Full-FT,B,770__repeat_5,3,3,[],[],0,0,
qwen3,Full-FT,B,2798__repeat_2,0,0,[],[],0,0,
qwen3,Full-FT,C,4453__repeat_3,17,17,[],[],0,0,
qwen3,Full-FT,C,1510__repeat_4,0,0,[],[],0,0,
qwen3,Full-FT,C,3509__repeat_1,6,6,[],[],0,0,
qwen3,Full-FT,C,3509__repeat_2,5,5,[],[],0,0,
qwen3,Full-FT,C,3157__repeat_1,5,5,[],[],0,0,
qwen3,Full-FT,C,3157__repeat_2,3,3,[],[],0,0,
qwen3,Full-FT,C,3157__repeat_3,3,3,[],[],0,0,
qwen3,Full-FT,C,3157__repeat_4,9,9,[],[],0,0,
qwen3,Full-FT,C,824__repeat_1,9,9,[],[],0,0,
qwen3,Full-FT,C,60__repeat_3,2,2,[],[],0,0,
qwen3,Full-FT,C,1302__repeat_5,0,0,[],[],0,0,
qwen3,Full-FT,C,4834__repeat_5,1,1,[],[],0,0,
qwen3,Full-FT,C,2284__repeat_1,4,4,[],[],0,0,
qwen3,Full-FT,C,2284__repeat_2,4,4,[],[],0,0,
qwen3,Full-FT,C,2284__repeat_4,10,10,[],[],0,0,
qwen3,Full-FT,C,2284__repeat_5,8,8,[],[],0,0,
qwen3,Full-FT,C,4386__repeat_1,12,12,[],[],0,0,
qwen3,Full-FT,C,4386__repeat_3,7,7,[],[],0,0,
qwen3,Full-FT,C,3140__repeat_4,10,10,[],[],0,0,
qwen3,Full-FT,C,4676__repeat_4,7,7,[],[],0,0,
qwen3,Full-FT,C,3333__repeat_1,0,0,[],[],0,0,
qwen3,Full-FT,C,3333__repeat_3,3,3,[],[],0,0,
qwen3,Full-FT,C,3333__repeat_4,4,4,[],[],0,0,
qwen3,Full-FT,C,4692__repeat_1,1,1,[],[],0,3,
qwen3,Full-FT,C,4692__repeat_2,1,0,"[[""opentelemetry"", ""opentelemetry"", ""absolute""]]",[],0,0,
qwen3,Full-FT,C,4692__repeat_3,3,3,[],[],0,0,
qwen3,Full-FT,C,4692__repeat_4,0,0,[],[],0,255,
qwen3,Full-FT,C,4692__repeat_5,2,0,"[[""memcache"", ""memcache"", ""absolute""], [""opentelemetry"", ""opentelemetry"", ""absolute""]]",[],0,0,
qwen3,Full-FT,C,219__repeat_1,6,6,[],[],0,0,
